audio,concern_a,concern_b,focus_a,focus_b,protocol_a,protocol_b,similarity,classification,family_a,family_b
0f26db696e8e,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
0f26db696e8e,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
0f26db696e8e,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
10d07cc48c55,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
10d07cc48c55,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
10d07cc48c55,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
10d07cc48c55,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
10d07cc48c55,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
10d07cc48c55,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
10d07cc48c55,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
10d07cc48c55,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
10d07cc48c55,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
10d07cc48c55,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
10d07cc48c55,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
10d07cc48c55,VOICE_TOO_DARK_MUFFLED,TIMBRE_CHANGES_HIGH,BRIGHTNESS,REGISTER_CONNECTION,TIMBRE_STYLE,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
10d07cc48c55,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
10d07cc48c55,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
10d07cc48c55,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
10d07cc48c55,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
10d07cc48c55,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
10d07cc48c55,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
10d07cc48c55,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
1387ae324719,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_CANNOT_REACH,THROAT_EFFORT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_CANNOT_REACH,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_CANNOT_REACH,VOCAL_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_CANNOT_REACH,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_CANNOT_REACH,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_CANNOT_REACH,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_CANNOT_REACH,VIBRATO_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_TOO_EFFORTFUL,THROAT_EFFORT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_TOO_EFFORTFUL,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_TOO_EFFORTFUL,VOCAL_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_TOO_EFFORTFUL,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_TOO_EFFORTFUL,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_TOO_EFFORTFUL,VIBRATO_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_UNSTABLE,THROAT_EFFORT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_UNSTABLE,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_UNSTABLE,VOCAL_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_UNSTABLE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,HIGH_NOTE_UNSTABLE,VIBRATO_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,THROAT_EFFORT,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,THROAT_EFFORT,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,THROAT_EFFORT,VIBRATO_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,LOUD_VOICE_DIFFICULT,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,LOUD_VOICE_DIFFICULT,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,LOUD_VOICE_DIFFICULT,VIBRATO_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,VOCAL_FATIGUE,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,VOCAL_FATIGUE,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,VOCAL_FATIGUE,VIBRATO_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,AFTER_SINGING_FATIGUE,PITCH_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,AFTER_SINGING_FATIGUE,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,AFTER_SINGING_FATIGUE,VIBRATO_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,VOICE_TOO_THIN,VOICE_TOO_DARK_MUFFLED,PRESENCE,PRESENCE,PRESENCE,PRESENCE,1.0,GENERIC_COLLAPSE,VOWEL_CONNECT,VOWEL_CONNECT
1387ae324719,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,PITCH_UNSTABLE,VIBRATO_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,REGISTER_CONNECTION_DIFFICULT,VIBRATO_UNSTABLE,EFFORT,EFFORT,EFFORT,EFFORT,1.0,GENERIC_COLLAPSE,SAFETY_REST,SAFETY_REST
1387ae324719,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
1387ae324719,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
1387ae324719,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
1387ae324719,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
1387ae324719,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
1387ae324719,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
15f8e161f598,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
15f8e161f598,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
15f8e161f598,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
15f8e161f598,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
15f8e161f598,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
15f8e161f598,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
15f8e161f598,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
15f8e161f598,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
15f8e161f598,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
15f8e161f598,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
15f8e161f598,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
15f8e161f598,VOICE_TOO_THIN,VOICE_TOO_BREATHY,MAINTAIN,MAINTAIN,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,VOWEL_CONNECT,VOWEL_CONNECT
15f8e161f598,VOICE_TOO_DARK_MUFFLED,TIMBRE_CHANGES_HIGH,BRIGHTNESS,REGISTER_CONNECTION,TIMBRE_STYLE,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
15f8e161f598,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
15f8e161f598,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
15f8e161f598,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
15f8e161f598,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
15f8e161f598,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
15f8e161f598,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
15f8e161f598,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
16b7e83c0418,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
16b7e83c0418,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
16b7e83c0418,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
16b7e83c0418,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
16b7e83c0418,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
16b7e83c0418,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
16b7e83c0418,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
16b7e83c0418,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
16b7e83c0418,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
16b7e83c0418,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
16b7e83c0418,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
16b7e83c0418,VOICE_TOO_THIN,VOICE_TOO_BREATHY,MAINTAIN,MAINTAIN,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,VOWEL_CONNECT,VOWEL_CONNECT
16b7e83c0418,VOICE_TOO_DARK_MUFFLED,OTHER_CONCERN,PRESENCE,MAINTAIN,PRESENCE,MAINTAIN,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
16b7e83c0418,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
16b7e83c0418,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
16b7e83c0418,PAIN_WHILE_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9707,GENERIC_COLLAPSE,SAFETY,SAFETY
16b7e83c0418,PAIN_WHILE_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
16b7e83c0418,PAIN_AFTER_SINGING,SPEAKING_DISCOMFORT,SAFETY,SAFETY,SAFETY,SAFETY,0.9414,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
16b7e83c0418,PAIN_AFTER_SINGING,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.948,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
16b7e83c0418,SPEAKING_DISCOMFORT,PERSISTENT_HOARSENESS,SAFETY,SAFETY,SAFETY,SAFETY,0.9436,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
2c9d61ebb9da,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_TOO_EFFORTFUL,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
2c9d61ebb9da,HIGH_NOTE_CANNOT_REACH,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
2c9d61ebb9da,HIGH_NOTE_TOO_EFFORTFUL,HIGH_NOTE_FLIPS,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,SOVT_GLIDE,SOVT_GLIDE
2c9d61ebb9da,HIGH_NOTE_UNSTABLE,PITCH_UNSTABLE,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
2c9d61ebb9da,HIGH_NOTE_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
2c9d61ebb9da,THROAT_EFFORT,LOUD_VOICE_DIFFICULT,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
2c9d61ebb9da,THROAT_EFFORT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
2c9d61ebb9da,THROAT_EFFORT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
2c9d61ebb9da,LOUD_VOICE_DIFFICULT,VOCAL_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
2c9d61ebb9da,LOUD_VOICE_DIFFICULT,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
2c9d61ebb9da,VOCAL_FATIGUE,AFTER_SINGING_FATIGUE,EFFORT,EFFORT,MAINTAIN,MAINTAIN,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
2c9d61ebb9da,VOICE_TOO_THIN,VOICE_TOO_BREATHY,MAINTAIN,TIMBRE,MAINTAIN,TIMBRE_STYLE,1.0,GENERIC_COLLAPSE,VOWEL_CONNECT,VOWEL_CONNECT
2c9d61ebb9da,VOICE_TOO_DARK_MUFFLED,TIMBRE_CHANGES_HIGH,BRIGHTNESS,REGISTER_CONNECTION,TIMBRE_STYLE,REGISTER_CONNECTION,1.0,GENERIC_COLLAPSE,ARTICULATION,ARTICULATION
2c9d61ebb9da,PITCH_UNSTABLE,REGISTER_CONNECTION_DIFFICULT,STABILITY,STABILITY,STABILITY,STABILITY,1.0,GENERIC_COLLAPSE,SUSTAIN_HOLD,SUSTAIN_HOLD
2c9d61ebb9da,PAIN_WHILE_SINGING,PAIN_AFTER_SINGING,SAFETY,SAFETY,SAFETY,SAFETY,0.9375,LEGITIMATE_SHARED_FOCUS,SAFETY,SAFETY
